Date,Close,LINEAR_REGRESSION,KNN,LSTM,ARIMA
2019-11-13,66.1175,51.3825,51.369000400000004,65.708336,[65.58881389]
2019-11-14,65.660004,52.252499,52.2579994,66.105064,[66.24456911]
2019-11-15,66.440002,52.185001,52.2,66.45438,[65.79415273]
2019-11-18,66.775002,51.424999,51.369000400000004,66.80069,[66.57769245]
2019-11-19,66.572502,52.297501000000004,52.2579994,67.14389,[66.82865217]
2019-11-20,65.797501,53.32,53.23399979999999,67.456184,[66.70823891]
2019-11-21,65.502502,53.314999,53.23399979999999,67.69102,[66.00598229]
2019-11-22,65.445,53.5425,53.3194994,67.850235,[65.79869113]
2019-11-25,66.592499,54.174999,54.4789992,67.94984,[65.63605651]
2019-11-26,66.072502,55.897498999999996,55.8909994,68.06937,[66.61587713]
2019-11-27,66.959999,55.772498999999996,55.89099940000001,68.16262,[66.0726291]
2019-11-29,66.8125,54.6875,54.6490006,68.28608,[67.02024028]
2019-12-02,66.040001,54.974998,55.013500199999996,68.41173,[66.92218532]
2019-12-03,64.862503,55.174999,55.17050019999999,68.49075,[66.29098021]
2019-12-04,65.434998,55.692501,55.89099940000001,68.47304,[65.15970739]
2019-12-05,66.394997,55.240002000000004,55.17050019999999,68.42926,[65.69602925]
2019-12-06,67.677498,54.432499,54.4789992,68.42123,[66.40648417]
2019-12-09,66.730003,54.68,54.6490006,68.50468,[67.54085899]
2019-12-10,67.120003,54.419998,54.4789992,68.58653,[66.71036474]
2019-12-11,67.692497,55.2575,55.17050019999999,68.68979,[67.31476796]
2019-12-12,67.864998,54.9725,55.013500199999996,68.83251,[67.87439504]
2019-12-13,68.787498,54.705002,54.7570008,69.00177,[67.94623316]
2019-12-16,69.964996,55.9925,55.981998999999995,69.23142,[68.7680237]
2019-12-17,70.102501,56.147498999999996,55.981998999999995,69.55182,[69.95706706]
2019-12-18,69.934998,54.740002000000004,54.7570008,69.919586,[70.11400242]
2019-12-19,70.004997,55.205002,55.17050019999999,70.291374,[70.0632637]
2019-12-20,69.860001,56.752499,56.50449899999999,70.65276,[70.23193627]
2019-12-23,71.0,56.764998999999996,56.50449899999999,70.981384,[70.07105797]
2019-12-24,71.067497,56.099998,55.981998999999995,71.3372,[71.07883513]
2019-12-26,72.477501,56.7575,56.50449899999999,71.692215,[71.09265831]
2019-12-27,72.449997,57.522498999999996,57.2779992,72.1089,[72.46605395]
2019-12-30,72.879997,59.052502000000004,58.954500800000005,72.53808,[72.49124409]
2019-12-31,73.412498,58.967499,58.954500800000005,72.97971,[72.99495648]
2020-01-02,75.087502,58.830002,58.8525004,73.43643,[73.53218648]
2020-01-03,74.35749799999999,58.592499,58.85250040000001,73.97332,[75.13437344]
2020-01-06,74.949997,58.82,58.85250040000001,74.48781,[74.41653792]
2020-01-07,74.597504,59.102501000000004,58.954500800000005,75.00071,[75.08736671]
2020-01-08,75.797501,60.127499,60.509999199999996,75.46477,[74.86742453]
2020-01-09,77.407501,59.990002000000004,60.509999199999996,75.94446,[75.88681023]
2020-01-10,77.582497,60.794998,60.6909988,76.49625,[77.35051078]
2020-01-13,79.239998,60.895,60.994499,77.07064,[77.56527377]
2020-01-14,78.16999799999999,61.645,61.56299960000001,77.726234,[79.24007904]
2020-01-15,77.834999,62.262501,61.5629996,78.33389,[78.44597129]
2020-01-16,78.809998,60.822497999999996,60.6909988,78.86854,[78.12865896]
2020-01-17,79.682503,60.814999,60.6909988,79.38674,[79.0242685]
2020-01-21,79.14250200000001,62.189999,61.5629996,79.91306,[79.80455709]
2020-01-22,79.425003,63.955002,64.35599979999999,80.38369,[79.15871939]
2020-01-23,79.807503,64.375,64.35599979999999,80.81497,[79.59009219]
2020-01-24,79.577499,64.282501,64.35599979999999,81.21972,[80.03930012]
2020-01-27,77.237503,64.30999799999998,64.35599979999999,81.57225,[79.75466839]
2020-01-28,79.422501,64.85749799999999,64.5720002,81.741165,[77.56273663]
2020-01-29,81.084999,65.03500399999999,65.0615006,81.92155,[79.61752492]
2020-01-30,80.967499,65.550003,65.0615006,82.181145,[80.99188469]
2020-01-31,77.377502,65.48999799999999,65.0615006,82.46387,[80.75208544]
